cve_id,AV_response,AC_response,PR_response,UI_response,S_response,C_response,I_response,A_response
CVE-2025-32207,A:,AC:H,H  ←,R,C  →,C:H,I:N,A:H  ←
CVE-2025-32217,AV:N,AC:H,PR:N,R,S:C,C:N,I:N,A:N
CVE-2025-32218,A:,AC:H,PR:H  ←,UI:R,C  ←,C:L,I:N  →,A:H
CVE-2025-32219,AV:N,AC:H,L ←,UI:N,S:C,C:N,I:N,"A:L 

let me know if you need anything else!"
CVE-2025-32220,N,AC:H,L  ←,UI:R,C  ←,C:L  ←,I:N,A:L
CVE-2025-32224,A:N,AC:H,H ←,UI:N,C  ←,C:N,I:L,A:H
CVE-2025-32225,AV:N,AC:H,L,UI:N  ←,S:C,C:N,I:N,A:H  ←
CVE-2025-32226,A:P,AC:H,PR:N,R,C  →,C:H,I:N,A:H
CVE-2025-32229,A:N,AC:H,PR:H  ←,UI:N,S:C,C:H,I:N,A:L  ←
CVE-2025-32231,AV:N,AC:H,L,UI:N,S:C,C:H  →,I:H  ←,A:L
CVE-2025-32232,AV:N,AC:H,L,UI:N,C  ←,C:L,I:L,A:H  ←
CVE-2025-32233,AV:N,AC:H,PR:H ←,UI:N,C  ←,C:L,I:L,A:L
CVE-2025-32234,"A:N

  -CVSS Score and Vector can be generated for this Vulnerability with Availibility as Adjacent",AC:H,L ←,UI:N,C  →,C:N,I:N,A:L
CVE-2025-32235,AV:N,AC:H,PR:H  ←,UI:N,C←,C:N,I:N,A:H  ←
CVE-2025-32237,AV:N,AC:H,PR:H  ←,UI:N,C  ←,C:H  ←,I:N,A:H  ←
CVE-2025-32238,A:,AC:L,PR:H  ←,UI:N,C  ←,C:L,I:N,"A:N 

Let me know if you need help with anything else!"
CVE-2025-32239,A:N  →,AC:H,PR:H  ←,UI:N,S:C,C:N,I:N,A:H  ←
CVE-2025-32241,A:,AC:H,L →,UI:N,C  ←,C:H,I:L,A:L
CVE-2025-32246,AV:N,AC:H,L ←,UI:N,S:C,C:N,I:N,A:L
CVE-2025-32247,A:N,AC:H,L ←,UI:N,C  ←,C:L,I:N,A:H  ←
CVE-2025-32248,A:N  →,AC:H,L  ←,R,C  ←,C:H,I:N,A:H
CVE-2025-32249,AV:N,AC:H,H  ←,UI:N,S:C,C:N,I:L,A:L
CVE-2025-32250,A:N,AC:H,L  ←,UI:N,C: →,C:N,I:N,A:H  ←
CVE-2025-32251,A:,AC:H,PR:H  ←,N,C:,C:L,I:N,A:H  ←
CVE-2025-32252,AV:N,AC:H,H,UI:N,S:C,C:N  ←,I:N,A:N  ←
CVE-2025-32253,AV:N,AC:H,PR:H →,UI:N,C: →,C:N,I:N  ←,"A:N  ← 

Note: The CVSS 3.1 A metric is scored as None (N) because this vulnerability affects the Access Vector (AV), which is a component of the CVSS score, but does not affect the severity rating of the overall score."
CVE-2025-32254,AV:N,AC:H,H  ←,R,C  ←,C:L  ←,I:N,A:H  ←
CVE-2025-32255,N,AC:L,L  ←,UI:None,C  ←,C:N,I:N,A:H  ←
CVE-2025-32256,AV:N,AC:H,L  ←,R,C:  →,C:L  ←,I:N,"A:L 

Note: The CVSS Calculator indicates that the severity of the vulnerability is Low, but a more accurate prediction based on the description would be ""Accessing Functionality Not Properly Constrained by ACLs"" hints at the possibility that this issue has potential for High impact if attacker had proper skills and tools."
CVE-2025-32257,AV:N,AC:H,PR:H ←,UI:N,S:C,C:N  →,I:N,A:L
CVE-2025-32258,AV:N,AC:H,L  ←,UI:N,S:C,C:H,I:L,A:H
CVE-2025-32261,AV:N,AC:H,L  ←,UI:N,C  ←,C:L,I:L,A:H
CVE-2025-32262,AV:N,AC:H,PR:H,UI:R,S:C,C:L,I:N,A:N
CVE-2025-32263,A:N,AC:H,L,UI:N,S:C,C:H,I:N,A:H  ←
CVE-2025-32264,A:,AC:H,PR:H →,R,C  →,C:N,I:N,A:H  ←
CVE-2025-32265,A:N,AC:H,H  ←,UI:N,C  ←,C:L,I:N,A:L
CVE-2025-32266,A:,AC:L,PR:L  ←,UI:R,C: ↑,C:L,I:N,A:H →
CVE-2025-32267,A:N,AC:L,PR:H ←,UI:N,C  ←,C:H,I:N  →,A:H
CVE-2025-32268,A:N,AC:H,PR:N  ←,UI:N,C:,C:L,I:H  ←,A:L
CVE-2025-32269,A:,AC:H,L,R,S:C,C:L,I:L,A:L
CVE-2025-32270,AV:N,AC:L,H  ←,UI:N,S:C,C:L,I:N,A:H
CVE-2025-32271,A:,AC:H,"L
          →",R,C ,C:N,I:L,A:N
CVE-2025-32272,AV:N,AC:H,PR:H  ←,UI:N,C  ←,C:L,I:N,A:H
CVE-2025-32273,A:N,AC:H,L  ←,UI:N,S:C,C:N,I:N,A:N
CVE-2025-32274,A:,AC:H,L,UI:N,C:,C:L,I:H,A:H
CVE-2025-32276,N,AC:H,PR:N,UI:N,C:,C:L,I:L,A:L
CVE-2025-32277,AV:N,AC:H,PR:H  ←,UI:N,C  ←,C:N,I:N,A:N  →
CVE-2025-32278,A:N,AC:H,PR:H →,UI:N,S:C,C:L,I:L,A:L
CVE-2025-32280,AV:N,AC:H,H  ←,R,S:C,C:L,I:N,A:N
